student_id,sleep_hours,stress_level,mental_health_rating,exercise_frequency,social_activity,exam_score,health_score,health_category
23681,5.5,5.9,8.4,6,1,73,0.56,Medium
23682,6.1,1.0,9.0,3,2,79,0.68,High
23683,5.6,2.4,8.1,0,3,100,0.52,Medium
23684,7.1,4.0,9.6,6,2,61,0.72,High
23685,9.3,6.1,7.9,6,2,100,0.66,Medium
23686,5.3,4.9,3.7,0,4,69,0.27,Low
23687,7.7,3.3,5.5,3,1,92,0.52,Medium
23688,7.8,6.5,6.3,0,5,81,0.42,Medium
23689,9.2,3.4,3.4,1,2,75,0.44,Medium
23690,4.2,5.8,7.4,4,5,100,0.47,Medium
23691,7.5,6.9,6.1,3,0,100,0.42,Medium
23692,7.3,3.8,7.9,4,5,93,0.64,Medium
23693,7.4,4.4,10.0,0,1,99,0.58,Medium
23694,5.8,2.6,5.4,3,1,96,0.47,Medium
23695,8.1,2.4,5.9,6,0,100,0.63,Medium
23696,5.1,3.1,7.5,0,4,98,0.47,Medium
23697,5.5,6.0,5.9,7,2,79,0.49,Medium
23698,9.6,7.9,4.5,6,4,94,0.5,Medium
23699,8.5,8.3,6.7,0,4,96,0.4,Medium
23700,6.8,6.7,5.7,7,4,95,0.52,Medium
23701,9.3,2.0,6.5,2,0,99,0.61,Medium
23702,7.7,5.0,8.4,7,1,99,0.68,High
23703,5.7,5.3,6.5,3,3,100,0.45,Medium
23704,8.5,5.2,7.4,7,1,100,0.66,Medium
23705,6.3,5.4,6.3,0,2,100,0.38,Medium
23706,7.0,4.0,3.5,1,0,96,0.34,Medium
23707,6.5,5.7,4.5,5,3,95,0.43,Medium
23708,6.1,6.1,8.3,0,1,63,0.43,Medium
23709,6.4,8.3,3.5,0,1,92,0.18,Low
23710,8.1,5.5,4.7,3,5,100,0.47,Medium
23711,6.7,3.0,8.1,4,0,100,0.61,Medium
23712,5.6,5.0,8.6,0,4,87,0.48,Medium
23713,8.3,5.0,9.2,3,2,80,0.64,Medium
23714,7.0,5.0,6.6,7,1,75,0.58,Medium
23715,6.8,7.0,7.0,3,1,85,0.44,Medium
23716,7.8,3.8,8.7,6,3,70,0.72,High
23717,7.1,4.5,6.8,3,0,92,0.51,Medium
23718,5.3,5.4,9.2,5,4,82,0.6,Medium
23719,8.1,2.5,8.6,0,1,95,0.6,Medium
23720,7.0,4.0,3.0,0,1,95,0.3,Low
23721,7.8,7.3,8.7,0,2,100,0.47,Medium
23722,6.9,2.4,8.6,3,5,64,0.67,High
23723,8.8,3.2,4.5,7,3,81,0.62,Medium
23724,10.9,4.3,8.8,4,0,79,0.74,High
23725,7.7,8.7,6.7,7,2,92,0.52,Medium
23726,5.5,3.4,4.6,5,0,100,0.45,Medium
23727,8.3,6.1,6.0,1,5,96,0.46,Medium
23728,6.4,2.6,7.8,4,3,84,0.62,Medium
23729,6.9,3.7,5.2,1,3,65,0.43,Medium
23730,6.8,3.9,7.6,4,0,97,0.57,Medium
23731,5.0,6.3,10.0,4,0,77,0.54,Medium
23732,4.9,6.4,10.0,6,4,100,0.61,Medium
23733,10.2,3.7,5.8,2,5,75,0.6,Medium
23734,4.8,6.2,9.9,5,2,81,0.57,Medium
23735,6.3,6.4,6.4,4,5,90,0.48,Medium
23736,8.4,6.8,7.4,3,2,100,0.52,Medium
23737,5.1,2.1,6.3,4,5,95,0.55,Medium
23738,7.3,3.5,4.5,3,2,100,0.46,Medium
23739,4.0,4.8,5.8,3,2,66,0.38,Medium
23740,9.6,6.4,10.0,3,0,100,0.66,Medium
23741,9.0,4.5,5.3,2,1,86,0.49,Medium
23742,5.8,6.1,5.5,6,2,99,0.46,Medium
23743,4.4,1.5,10.0,4,0,92,0.66,Medium
23744,5.9,3.4,2.5,0,4,100,0.29,Low
23745,7.4,4.8,5.2,5,0,88,0.49,Medium
23746,6.3,5.6,4.2,0,3,82,0.3,Low
23747,7.8,6.1,4.3,1,0,81,0.34,Medium
23748,8.5,8.7,4.7,4,2,100,0.39,Medium
23749,6.7,5.7,10.0,7,4,92,0.71,High
23750,9.0,5.4,8.0,2,1,74,0.57,Medium
23751,5.5,3.4,8.4,0,0,86,0.48,Medium
23752,6.6,6.0,10.0,4,5,98,0.64,Medium
23753,7.5,7.4,4.9,0,0,81,0.29,Low
23754,6.9,7.1,6.3,3,3,97,0.43,Medium
23755,8.1,2.9,2.9,3,0,100,0.43,Medium
23756,9.8,7.2,4.3,2,4,97,0.43,Medium
23757,6.7,6.8,8.6,3,4,80,0.53,Medium
23758,6.5,6.6,7.4,5,0,74,0.5,Medium
23759,4.8,4.8,6.3,2,0,100,0.38,Medium
23760,6.5,5.1,10.0,4,2,77,0.64,Medium
23761,5.6,7.0,8.6,0,3,69,0.41,Medium
23762,9.2,2.9,4.2,5,5,93,0.6,Medium
23763,7.8,4.8,8.2,5,1,100,0.63,Medium
23764,8.0,6.7,6.0,7,0,96,0.54,Medium
23765,4.0,6.1,8.3,6,0,61,0.49,Medium
23766,4.9,7.6,4.8,5,5,75,0.36,Medium
23767,7.5,3.1,3.6,5,3,74,0.5,Medium
23768,8.4,5.5,8.3,7,3,84,0.7,High
23769,9.4,3.3,7.1,5,4,95,0.7,High
23770,7.3,2.3,7.7,7,2,100,0.72,High
23771,6.9,6.1,9.2,2,1,100,0.54,Medium
23772,7.4,6.9,6.1,2,1,73,0.41,Medium
23773,7.7,7.3,5.3,2,5,90,0.4,Medium
23774,7.7,6.1,4.5,5,1,76,0.45,Medium
23775,5.8,8.9,8.3,6,4,100,0.51,Medium
23776,7.3,3.3,5.3,5,3,94,0.56,Medium
23777,4.0,6.4,3.2,3,4,87,0.24,Low
23778,5.9,3.3,5.2,2,5,79,0.45,Medium
23779,9.3,6.7,6.8,6,5,99,0.63,Medium
23780,6.9,4.8,4.5,3,3,90,0.42,Medium
23781,8.0,1.3,5.7,4,5,100,0.64,Medium
23782,9.2,5.6,7.7,6,3,100,0.67,High
23783,6.3,4.1,7.2,4,0,83,0.53,Medium
23784,4.2,8.1,5.6,3,2,99,0.28,Low
23785,6.0,5.6,8.0,2,2,95,0.48,Medium
23786,9.5,5.3,4.6,5,4,90,0.55,Medium
23787,6.8,2.9,8.3,7,3,85,0.72,High
23788,5.3,5.6,7.4,1,5,53,0.43,Medium
23789,6.9,6.8,9.9,7,3,87,0.68,High
23790,4.8,8.7,7.5,1,3,74,0.32,Low
23791,4.0,10.0,4.8,0,1,93,0.11,Low
23792,6.4,7.7,7.3,4,1,72,0.45,Medium
23793,4.3,8.4,8.6,0,4,100,0.34,Medium
23794,4.2,6.2,8.0,6,1,72,0.49,Medium
23795,7.5,5.1,4.7,7,0,93,0.51,Medium
23796,6.2,7.2,2.2,1,2,78,0.19,Low
23797,7.0,2.2,6.3,6,3,100,0.64,Medium
23798,4.7,2.9,7.4,1,0,100,0.45,Medium
23799,6.4,9.2,8.6,4,5,72,0.49,Medium
23800,8.3,4.9,9.9,1,0,97,0.61,Medium
23801,7.2,6.0,7.6,5,3,100,0.57,Medium
23802,5.8,5.6,4.8,0,0,100,0.28,Low
23803,7.1,4.9,5.3,1,2,90,0.4,Medium
23804,6.0,7.9,5.1,0,0,99,0.24,Low
23805,6.3,4.0,5.9,6,0,96,0.53,Medium
23806,6.6,5.0,5.9,4,4,88,0.5,Medium
23807,10.5,5.0,9.9,0,1,97,0.66,Medium
23808,8.8,5.5,5.3,4,3,83,0.52,Medium
23809,7.1,7.1,5.5,1,4,76,0.37,Medium
23810,7.4,3.2,7.2,6,3,81,0.66,Medium
23811,7.1,6.6,5.9,4,5,73,0.48,Medium
23812,8.4,4.1,10.0,3,3,100,0.71,High
23813,9.6,4.8,10.0,1,4,81,0.69,High
23814,7.1,1.0,6.2,3,2,98,0.6,Medium
23815,7.7,4.0,5.7,4,1,100,0.53,Medium
23816,7.1,6.0,7.1,2,4,99,0.48,Medium
23817,4.5,3.2,7.8,0,5,97,0.47,Medium
23818,4.7,4.4,7.7,0,4,100,0.43,Medium
23819,7.1,3.8,6.6,1,5,73,0.51,Medium
23820,6.9,4.9,4.8,0,5,64,0.38,Medium
23821,7.0,1.0,5.5,5,2,94,0.61,Medium
23822,8.0,4.0,5.0,3,5,95,0.52,Medium
23823,8.9,1.8,5.1,0,4,100,0.53,Medium
23824,10.4,2.0,7.3,5,2,84,0.76,High
23825,4.4,1.0,9.6,1,2,77,0.6,Medium
23826,7.2,5.5,6.4,2,2,84,0.46,Medium
23827,6.4,4.7,7.7,4,4,100,0.57,Medium
23828,7.7,9.4,6.5,2,3,85,0.38,Medium
23829,6.7,3.2,6.2,2,3,95,0.51,Medium
23830,5.3,5.4,4.9,2,2,97,0.34,Medium
23831,6.1,5.7,4.7,3,3,99,0.38,Medium
23832,7.4,3.9,4.9,2,4,82,0.46,Medium
23833,10.2,4.2,5.8,4,4,84,0.63,Medium
23834,5.1,4.0,5.4,7,1,71,0.5,Medium
23835,5.6,5.3,4.1,5,0,75,0.38,Medium
23836,6.4,7.1,7.1,5,0,83,0.47,Medium
23837,7.0,4.6,9.4,6,5,89,0.72,High
23838,5.1,5.6,7.3,0,2,99,0.38,Medium
23839,9.0,5.9,5.9,4,3,99,0.54,Medium
23840,5.7,4.5,6.9,2,4,89,0.47,Medium
23841,8.9,2.3,8.1,7,3,67,0.8,High
23842,9.0,4.0,4.8,4,2,81,0.54,Medium
23843,5.1,7.4,9.6,1,3,100,0.45,Medium
23844,5.3,3.3,8.7,3,5,79,0.6,Medium
23845,4.1,5.7,5.0,6,3,73,0.4,Medium
23846,5.3,3.5,6.9,2,5,89,0.5,Medium
23847,7.4,3.5,9.1,0,2,100,0.58,Medium
23848,5.0,3.9,9.8,1,1,76,0.54,Medium
23849,7.4,4.3,3.9,4,4,65,0.46,Medium
23850,6.4,8.4,5.7,3,0,84,0.33,Low
23851,8.4,1.8,7.6,2,2,95,0.65,Medium
23852,8.4,5.2,6.9,6,0,93,0.6,Medium
23853,8.0,5.1,9.7,3,4,72,0.67,Medium
23854,5.1,1.1,9.3,1,3,81,0.61,Medium
23855,5.0,4.8,6.8,6,0,68,0.5,Medium
23856,8.9,1.0,5.6,6,3,96,0.71,High
23857,9.8,5.9,3.6,5,5,100,0.51,Medium
23858,8.0,3.8,6.2,2,4,100,0.54,Medium
23859,5.7,4.0,6.1,4,1,91,0.48,Medium
23860,4.0,2.5,9.5,0,0,86,0.5,Medium
23861,8.8,5.1,4.2,3,3,84,0.46,Medium
23862,4.6,6.6,9.3,3,4,100,0.5,Medium
23863,6.9,3.5,7.0,5,2,100,0.6,Medium
23864,7.3,4.2,9.2,4,0,90,0.64,Medium
23865,8.7,6.1,10.0,5,1,99,0.7,High
23866,6.1,5.6,5.1,6,3,97,0.47,Medium
23867,5.5,5.4,1.1,6,2,71,0.29,Low
23868,6.9,7.1,7.4,7,3,100,0.57,Medium
23869,5.3,3.7,9.1,1,0,100,0.52,Medium
23870,8.1,6.1,8.5,2,5,100,0.58,Medium
23871,7.1,4.3,5.4,1,3,96,0.43,Medium
23872,9.0,9.2,8.2,7,0,96,0.59,Medium
23873,4.6,6.6,7.8,3,1,73,0.42,Medium
23874,6.4,6.3,6.2,2,5,95,0.43,Medium
23875,7.2,5.0,2.3,0,2,78,0.26,Low
23876,6.9,2.5,9.9,0,0,88,0.61,Medium
23877,7.9,4.5,7.1,6,4,100,0.65,Medium
23878,6.7,5.1,5.5,2,5,96,0.44,Medium
23879,6.3,7.1,6.3,4,4,89,0.44,Medium
23880,7.9,5.6,8.6,7,1,100,0.68,High
23881,5.5,7.6,6.0,2,4,94,0.35,Medium
23882,6.9,3.7,8.2,5,2,92,0.64,Medium
23883,4.0,9.4,6.6,0,1,81,0.2,Low
23884,6.4,5.5,8.7,0,2,100,0.48,Medium
23885,6.7,4.1,5.1,2,3,94,0.44,Medium
23886,7.8,6.1,5.2,6,1,92,0.5,Medium
23887,8.7,4.5,6.9,7,2,86,0.67,High
23888,6.7,4.8,9.5,4,3,61,0.64,Medium
23889,11.4,6.1,9.2,3,3,88,0.72,High
23890,8.3,10.0,2.0,4,2,71,0.24,Low
23891,7.3,6.0,8.5,6,2,97,0.63,Medium
23892,11.4,5.8,10.0,5,1,89,0.79,High
23893,8.0,10.0,4.0,3,1,100,0.28,Low
23894,10.9,5.2,7.0,5,5,73,0.7,High
23895,5.5,5.6,9.4,4,4,72,0.58,Medium
23896,4.7,3.8,8.8,1,2,81,0.5,Medium
23897,9.9,5.6,8.9,0,4,85,0.61,Medium
23898,6.8,7.4,8.1,6,0,65,0.54,Medium
23899,7.6,7.3,4.5,4,3,71,0.4,Medium
23900,7.4,6.6,7.1,1,2,87,0.44,Medium
23901,7.8,5.2,7.6,2,1,78,0.53,Medium
23902,8.5,7.0,8.7,0,0,82,0.49,Medium
23903,6.3,7.2,5.6,7,5,81,0.49,Medium
23904,9.3,7.0,2.1,7,3,100,0.44,Medium
23905,9.1,1.4,7.1,4,2,100,0.71,High
23906,6.9,3.6,6.0,1,4,76,0.48,Medium
23907,5.2,1.7,6.4,6,3,100,0.6,Medium
23908,5.5,3.9,4.7,2,2,94,0.38,Medium
23909,4.1,1.2,8.3,5,4,95,0.64,Medium
23910,4.6,5.4,5.7,4,5,92,0.42,Medium
23911,4.5,6.0,6.2,6,3,100,0.45,Medium
23912,8.5,4.5,9.6,5,4,71,0.74,High
23913,6.6,3.6,7.5,3,0,86,0.54,Medium
23914,8.0,4.6,6.1,2,3,100,0.5,Medium
23915,4.6,3.4,8.9,5,5,95,0.63,Medium
23916,6.2,5.8,9.4,0,1,83,0.48,Medium
23917,6.9,4.8,9.2,7,3,84,0.71,High
23918,6.5,7.1,3.7,5,5,100,0.38,Medium
23919,9.5,6.3,8.4,6,0,95,0.67,High
23920,8.7,6.0,2.9,1,5,100,0.35,Medium
23921,7.1,1.0,8.8,0,4,100,0.64,Medium
23922,9.0,5.9,9.2,1,1,100,0.58,Medium
23923,7.0,5.9,7.9,7,2,88,0.62,Medium
23924,5.6,1.0,7.4,0,1,75,0.52,Medium
23925,8.1,9.4,2.4,7,4,83,0.35,Medium
23926,7.0,4.7,10.0,7,2,100,0.74,High
23927,7.8,3.9,6.2,4,3,87,0.57,Medium
23928,8.7,5.5,5.5,1,3,86,0.45,Medium
23929,6.5,2.9,4.1,0,5,98,0.39,Medium
23930,8.1,3.8,6.0,2,1,93,0.51,Medium
23931,6.7,5.5,5.2,0,3,97,0.35,Medium
23932,7.6,1.9,4.9,2,1,99,0.5,Medium
23933,6.1,3.0,3.6,6,5,76,0.5,Medium
23934,8.7,3.1,5.6,3,5,94,0.59,Medium
23935,7.7,4.5,5.6,5,2,100,0.54,Medium
23936,5.5,3.5,6.9,2,0,99,0.46,Medium
23937,6.6,5.7,5.6,4,3,77,0.46,Medium
23938,6.9,5.4,8.3,1,0,83,0.49,Medium
23939,8.0,9.5,8.6,4,1,95,0.5,Medium
23940,9.6,2.4,7.3,5,5,96,0.75,High
23941,5.7,2.5,6.7,5,0,94,0.56,Medium
23942,4.2,10.0,7.0,5,1,71,0.32,Low
23943,5.3,5.1,4.0,6,2,97,0.41,Medium
23944,8.7,4.6,4.0,6,5,85,0.55,Medium
23945,4.5,4.9,10.0,5,5,95,0.63,Medium
23946,4.0,6.5,10.0,7,1,90,0.58,Medium
23947,5.9,5.5,9.3,7,1,69,0.64,Medium
23948,5.8,7.8,7.1,3,0,91,0.39,Medium
23949,4.0,7.3,6.6,7,3,76,0.44,Medium
23950,6.7,5.2,4.9,3,1,100,0.41,Medium
23951,6.5,4.9,8.9,7,1,100,0.66,Medium
23952,8.5,5.1,7.0,4,4,100,0.6,Medium
23953,9.9,5.0,10.0,6,0,91,0.78,High
23954,6.2,1.5,8.3,2,3,93,0.62,Medium
23955,6.4,5.3,6.7,2,0,100,0.43,Medium
23956,7.1,2.5,5.4,7,5,100,0.64,Medium
23957,8.2,7.2,5.6,2,5,97,0.43,Medium
23958,6.1,5.7,10.0,0,1,90,0.5,Medium
23959,4.1,4.3,7.3,3,5,88,0.48,Medium
23960,6.1,5.9,7.9,6,5,98,0.59,Medium
23961,7.4,5.2,6.0,2,1,70,0.45,Medium
23962,10.0,5.9,7.0,3,1,77,0.58,Medium
23963,6.9,5.0,4.1,1,2,83,0.35,Medium
23964,7.5,2.4,7.7,0,4,90,0.57,Medium
23965,7.2,7.4,5.7,4,3,86,0.43,Medium
23966,7.4,2.0,8.9,0,0,75,0.6,Medium
23967,7.8,5.0,4.2,7,3,97,0.53,Medium
23968,6.1,5.5,3.8,5,1,87,0.38,Medium
23969,8.0,6.1,5.6,4,4,100,0.5,Medium
23970,5.2,5.4,4.6,6,4,99,0.44,Medium
23971,4.9,4.9,7.4,7,0,96,0.54,Medium
23972,7.1,2.9,7.4,1,4,96,0.56,Medium
23973,6.5,5.6,7.7,2,1,96,0.48,Medium
23974,6.5,4.6,7.4,0,3,98,0.46,Medium
23975,6.6,6.4,7.7,0,2,100,0.42,Medium
23976,8.5,2.9,8.2,5,1,70,0.71,High
23977,8.0,6.3,5.7,5,1,82,0.5,Medium
23978,6.5,7.2,4.0,2,4,100,0.31,Low
23979,6.1,5.0,5.9,3,5,64,0.46,Medium
23980,5.6,8.2,7.5,2,4,88,0.39,Medium
23981,4.9,2.8,6.3,0,3,96,0.42,Medium
23982,7.5,4.0,8.1,3,3,81,0.61,Medium
23983,9.8,3.7,7.7,0,1,100,0.59,Medium
23984,7.3,8.4,5.9,0,4,100,0.33,Low
23985,8.2,7.1,1.3,5,5,100,0.34,Medium
23986,6.2,3.9,7.3,1,2,99,0.48,Medium
23987,7.2,3.1,10.0,2,4,98,0.68,High
23988,4.0,6.1,9.1,7,3,59,0.57,Medium
23989,6.2,1.0,8.6,0,4,73,0.61,Medium
23990,7.0,5.5,6.6,1,5,100,0.46,Medium
23991,8.7,7.7,6.6,1,1,83,0.42,Medium
23992,6.2,8.7,6.0,2,5,71,0.34,Medium
23993,10.8,3.1,6.0,1,5,76,0.62,Medium
23994,9.5,5.3,4.3,0,0,84,0.39,Medium
23995,5.9,1.0,6.9,4,5,80,0.63,Medium
23996,6.9,5.3,9.5,4,3,100,0.63,Medium
23997,7.4,3.1,5.1,1,4,100,0.47,Medium
23998,8.5,3.5,5.3,4,4,90,0.57,Medium
23999,6.3,4.7,2.0,1,1,98,0.24,Low
24000,7.6,3.1,7.0,4,5,96,0.63,Medium
24001,7.1,3.8,5.6,3,5,98,0.52,Medium
24002,8.1,5.1,8.2,2,4,97,0.59,Medium
24003,5.2,4.6,8.9,7,0,85,0.62,Medium
24004,7.9,3.6,9.2,2,2,100,0.64,Medium
24005,5.0,7.7,5.9,7,5,100,0.45,Medium
24006,7.9,5.1,6.4,5,3,65,0.57,Medium
24007,8.9,6.6,6.3,7,5,89,0.62,Medium
24008,6.0,8.0,3.8,2,2,92,0.25,Low
24009,5.5,5.1,5.2,4,1,63,0.41,Medium
24010,8.9,1.0,8.8,3,3,98,0.76,High
24011,6.3,7.2,3.5,6,4,100,0.38,Medium
24012,8.6,3.9,10.0,6,5,91,0.81,High
24013,7.3,1.0,8.5,6,1,100,0.76,High
24014,6.3,6.3,9.3,2,0,79,0.51,Medium
24015,7.0,3.9,7.8,4,2,100,0.6,Medium
24016,7.2,4.3,8.3,5,0,81,0.62,Medium
24017,9.5,3.3,7.7,1,2,96,0.62,Medium
24018,4.0,7.0,5.7,0,3,91,0.25,Low
24019,4.0,4.9,7.8,3,4,96,0.47,Medium
24020,8.2,4.6,4.1,4,1,80,0.46,Medium
24021,9.9,6.3,5.5,7,1,97,0.6,Medium
24022,5.6,6.6,10.0,1,3,96,0.5,Medium
24023,6.8,1.0,4.5,5,1,100,0.56,Medium
24024,9.6,5.5,4.8,1,4,100,0.46,Medium
24025,8.6,5.1,7.3,7,4,92,0.68,High
24026,6.0,3.3,8.6,4,0,100,0.6,Medium
24027,5.6,5.3,6.8,1,4,85,0.42,Medium
24028,6.7,4.5,6.1,3,0,72,0.47,Medium
24029,5.2,1.7,6.0,3,5,100,0.53,Medium
24030,9.8,4.3,8.9,6,2,85,0.77,High
24031,10.4,4.7,6.1,3,1,99,0.59,Medium
24032,6.0,5.6,8.5,7,5,100,0.64,Medium
24033,6.4,5.7,10.0,1,2,100,0.55,Medium
24034,7.9,7.3,9.2,4,5,69,0.61,Medium
24035,5.1,5.3,9.8,5,1,96,0.6,Medium
24036,7.6,6.1,6.8,7,5,100,0.61,Medium
24037,4.3,6.1,8.2,1,5,90,0.42,Medium
24038,6.5,6.9,9.0,3,4,99,0.54,Medium
24039,6.7,3.4,7.5,7,1,98,0.66,Medium
24040,7.7,4.4,7.4,7,2,100,0.66,Medium
24041,7.0,5.7,3.7,5,5,88,0.43,Medium
24042,7.4,6.7,8.0,3,0,89,0.5,Medium
24043,5.5,1.0,7.0,0,1,100,0.5,Medium
24044,7.4,9.6,9.1,0,4,52,0.43,Medium
24045,4.0,1.0,6.9,0,1,100,0.45,Medium
24046,7.7,6.8,8.9,2,2,75,0.54,Medium
24047,5.0,4.3,5.7,3,0,67,0.4,Medium
24048,5.3,7.8,9.4,6,1,90,0.54,Medium
24049,8.7,3.3,5.0,1,3,75,0.5,Medium
24050,4.0,1.9,8.1,4,2,66,0.57,Medium
24051,7.6,7.4,9.9,4,4,100,0.62,Medium
24052,6.8,6.5,9.3,1,4,96,0.52,Medium
24053,7.3,4.1,9.4,3,3,82,0.65,Medium
24054,6.0,2.9,6.5,5,5,73,0.59,Medium
24055,8.5,1.1,8.2,4,5,100,0.76,High
24056,6.8,4.2,7.2,5,5,88,0.61,Medium
24057,7.5,3.5,4.6,4,0,91,0.48,Medium
24058,9.2,5.2,5.2,6,0,84,0.56,Medium
24059,6.6,2.8,10.0,1,4,100,0.65,Medium
24060,9.5,3.6,8.6,2,5,95,0.7,High
24061,7.3,6.0,7.3,4,4,90,0.55,Medium
24062,5.1,4.3,6.2,7,0,99,0.52,Medium
24063,5.1,4.5,7.4,1,3,93,0.44,Medium
24064,6.0,6.0,3.5,6,3,100,0.39,Medium
24065,8.5,7.6,5.5,7,1,97,0.52,Medium
24066,8.0,5.4,7.0,4,1,99,0.55,Medium
24067,6.3,2.4,6.6,3,2,98,0.55,Medium
24068,7.5,4.3,7.7,6,5,81,0.67,High
24069,6.4,3.3,9.2,7,0,86,0.71,High
24070,7.6,3.7,7.3,0,1,75,0.5,Medium
24071,7.8,6.4,8.6,1,2,100,0.52,Medium
24072,6.5,4.8,9.6,6,2,93,0.68,High
24073,9.4,5.8,7.8,6,1,68,0.66,Medium
24074,6.3,4.9,7.8,3,2,100,0.53,Medium
24075,8.9,3.5,6.5,2,3,96,0.58,Medium
24076,7.1,6.4,7.8,0,3,56,0.45,Medium
24077,6.0,8.0,6.2,4,4,90,0.41,Medium
24078,8.2,6.8,7.5,0,1,68,0.44,Medium
24079,6.2,2.1,9.7,7,2,95,0.77,High
24080,9.0,7.3,9.3,2,1,98,0.57,Medium
24081,6.2,3.0,10.0,6,3,100,0.74,High
24082,7.3,5.4,7.6,7,1,92,0.62,Medium
24083,7.0,1.6,7.7,6,3,100,0.72,High
24084,5.6,7.0,6.5,2,2,88,0.37,Medium
24085,6.6,5.0,5.8,7,1,75,0.54,Medium
24086,8.2,8.8,2.9,1,5,86,0.26,Low
24087,4.7,6.1,8.7,2,5,92,0.48,Medium
24088,9.6,7.1,8.1,7,4,100,0.69,High
24089,5.7,3.3,6.7,1,4,87,0.48,Medium
24090,7.0,5.4,10.0,5,2,100,0.67,High
24091,6.2,3.6,5.5,1,0,100,0.4,Medium
24092,7.5,7.2,5.2,1,2,100,0.35,Medium
24093,6.0,6.3,6.5,1,5,67,0.4,Medium
24094,5.5,1.3,5.0,3,3,72,0.5,Medium
24095,7.6,7.7,5.2,7,3,56,0.49,Medium
24096,6.7,1.9,10.0,3,3,100,0.72,High
24097,7.6,3.5,10.0,3,5,100,0.72,High
24098,7.4,5.6,5.4,0,3,95,0.38,Medium
24099,5.4,7.8,3.8,2,4,93,0.25,Low
24100,6.7,1.1,7.4,2,0,68,0.59,Medium
24101,9.2,1.0,7.8,7,1,98,0.81,High
24102,9.4,5.4,8.1,6,0,85,0.68,High
24103,6.2,5.3,8.5,4,4,82,0.58,Medium
24104,7.1,5.1,9.4,3,3,62,0.62,Medium
24105,5.7,4.1,6.4,5,3,100,0.53,Medium
24106,6.9,5.9,10.0,3,1,89,0.6,Medium
24107,6.3,2.9,7.8,7,4,100,0.69,High
24108,8.1,6.1,7.4,6,1,94,0.6,Medium
24109,6.8,3.0,8.0,2,5,95,0.6,Medium
24110,6.0,5.0,8.5,7,0,61,0.62,Medium
24111,5.9,3.4,6.0,1,5,100,0.46,Medium
24112,7.6,6.0,3.4,3,2,94,0.36,Medium
24113,6.7,4.9,3.9,0,0,64,0.3,Low
24114,5.1,2.3,7.6,2,4,86,0.54,Medium
24115,7.4,7.6,5.1,7,5,91,0.5,Medium
24116,7.4,5.7,6.4,4,4,95,0.52,Medium
24117,5.7,2.6,6.6,2,1,100,0.49,Medium
24118,10.4,4.7,6.7,0,0,65,0.53,Medium
24119,7.2,3.4,7.4,2,0,94,0.54,Medium
24120,7.2,3.7,7.8,3,1,100,0.58,Medium
24121,6.7,4.9,1.8,2,5,97,0.3,Low
24122,9.7,4.5,6.2,5,5,93,0.65,Medium
24123,6.7,4.4,8.8,6,4,100,0.68,High
24124,5.0,7.9,6.8,0,1,65,0.28,Low
24125,6.7,2.7,8.2,1,4,100,0.58,Medium
24126,7.3,5.0,4.3,7,4,72,0.53,Medium
24127,5.1,4.7,6.7,1,3,100,0.41,Medium
24128,6.5,2.9,7.5,2,4,100,0.57,Medium
24129,6.2,6.4,7.0,2,3,81,0.43,Medium
24130,7.1,7.6,3.4,0,0,100,0.21,Low
24131,9.6,5.7,7.0,2,0,100,0.54,Medium
24132,5.3,7.9,8.0,0,5,71,0.37,Medium
24133,10.5,6.6,8.7,3,0,100,0.63,Medium
24134,4.6,5.2,6.7,4,3,94,0.45,Medium
24135,7.1,2.3,7.4,7,5,95,0.73,High
24136,10.1,7.4,6.8,0,2,84,0.47,Medium
24137,5.1,4.5,6.3,4,5,81,0.49,Medium
24138,6.3,4.2,2.7,1,5,82,0.32,Low
24139,6.4,7.6,6.5,1,4,98,0.37,Medium
24140,6.8,6.8,5.3,0,4,89,0.33,Medium
24141,4.2,7.4,8.5,7,5,74,0.54,Medium
24142,7.2,4.4,6.3,0,2,98,0.44,Medium
24143,6.7,1.0,7.2,0,4,100,0.57,Medium
24144,5.1,5.4,7.2,5,0,100,0.48,Medium
24145,7.6,5.0,6.7,6,1,90,0.58,Medium
24146,5.9,7.3,6.1,5,5,100,0.45,Medium
24147,6.8,5.2,7.2,6,0,67,0.56,Medium
24148,8.1,4.9,10.0,7,5,100,0.79,High
24149,7.8,6.0,6.0,5,3,100,0.53,Medium
24150,7.1,9.6,9.5,6,3,77,0.57,Medium
24151,7.0,5.3,3.6,5,2,99,0.42,Medium
24152,8.4,7.4,6.6,6,4,94,0.56,Medium
24153,5.6,5.9,5.7,4,5,99,0.44,Medium
24154,6.9,5.9,8.1,5,5,69,0.6,Medium
24155,6.1,3.3,4.5,3,1,100,0.42,Medium
24156,4.8,6.1,7.0,3,5,93,0.44,Medium
24157,4.3,5.6,6.3,1,5,97,0.36,Medium
24158,9.4,4.9,8.7,3,5,93,0.68,High
24159,7.5,2.9,3.5,1,1,100,0.39,Medium
24160,9.6,3.8,8.3,7,4,100,0.79,High
24161,5.8,4.9,4.4,7,2,95,0.47,Medium
24162,6.2,5.3,5.8,1,1,64,0.38,Medium
24163,5.7,3.2,5.6,1,5,75,0.44,Medium
24164,9.9,9.6,3.7,7,0,100,0.43,Medium
24165,7.5,5.3,7.1,5,2,100,0.57,Medium
24166,4.6,2.6,7.7,6,1,100,0.6,Medium
