student_id,diet_quality,exam_score,diet_category,food_suggestions
20748,Fair,86,Fair,Good dietary habits
20749,Good,96,Good,Good dietary habits
20750,Fair,94,Fair,Good dietary habits
20751,Good,87,Good,Good dietary habits
20752,Good,96,Good,Good dietary habits
20753,Good,88,Good,Good dietary habits
20754,Good,100,Good,Good dietary habits
20755,Good,99,Good,Good dietary habits
20756,Poor,91,Poor,Improve diet quality
20757,Fair,91,Fair,Good dietary habits
20758,Poor,99,Poor,Improve diet quality
20759,Good,61,Good,Good dietary habits
20760,Fair,100,Fair,Good dietary habits
20761,Fair,74,Fair,Good dietary habits
20762,Good,90,Good,Good dietary habits
20763,Poor,95,Poor,Improve diet quality
20764,Good,77,Good,Good dietary habits
20765,Good,91,Good,Good dietary habits
20766,Good,87,Good,Good dietary habits
20767,Good,92,Good,Good dietary habits
20768,Fair,100,Fair,Good dietary habits
20769,Good,100,Good,Good dietary habits
20770,Good,75,Good,Good dietary habits
20771,Good,94,Good,Good dietary habits
20772,Poor,100,Poor,Improve diet quality
20773,Poor,100,Poor,Improve diet quality
20774,Good,88,Good,Good dietary habits
20775,Fair,84,Fair,Good dietary habits
20776,Fair,98,Fair,Good dietary habits
20777,Fair,80,Fair,Good dietary habits
20778,Good,73,Good,Good dietary habits
20779,Good,84,Good,Good dietary habits
20780,Good,95,Good,Good dietary habits
20781,Good,94,Good,Good dietary habits
20782,Fair,100,Fair,Good dietary habits
20783,Poor,98,Poor,Improve diet quality
20784,Good,94,Good,Good dietary habits
20785,Good,100,Good,Good dietary habits
20786,Fair,97,Fair,Good dietary habits
20787,Poor,73,Poor,Improve diet quality
20788,Good,96,Good,Good dietary habits
20789,Fair,84,Fair,Good dietary habits
20790,Fair,69,Fair,Good dietary habits
20791,Good,96,Good,Good dietary habits
20792,Fair,100,Fair,Good dietary habits
20793,Poor,100,Poor,Improve diet quality
20794,Good,100,Good,Good dietary habits
20795,Fair,100,Fair,Good dietary habits
20796,Good,70,Good,Good dietary habits
20797,Fair,72,Fair,Good dietary habits
20798,Fair,74,Fair,Good dietary habits
20799,Fair,80,Fair,Good dietary habits
20800,Poor,80,Poor,Improve diet quality
20801,Poor,100,Poor,Improve diet quality
20802,Poor,86,Poor,Improve diet quality
20803,Good,100,Good,Good dietary habits
20804,Good,96,Good,Good dietary habits
20805,Poor,77,Poor,Improve diet quality
20806,Good,89,Good,Good dietary habits
20807,Good,100,Good,Good dietary habits
20808,Poor,79,Poor,Improve diet quality
20809,Good,63,Good,Good dietary habits
20810,Good,77,Good,Good dietary habits
20811,Fair,86,Fair,Good dietary habits
20812,Good,92,Good,Good dietary habits
20813,Good,86,Good,Good dietary habits
20814,Fair,91,Fair,Good dietary habits
20815,Fair,84,Fair,Good dietary habits
20816,Good,76,Good,Good dietary habits
20817,Good,100,Good,Good dietary habits
20818,Good,100,Good,Good dietary habits
20819,Fair,57,Fair,Good dietary habits
20820,Good,100,Good,Good dietary habits
20821,Good,100,Good,Good dietary habits
20822,Fair,99,Fair,Good dietary habits
20823,Poor,87,Poor,Improve diet quality
20824,Fair,89,Fair,Good dietary habits
20825,Fair,89,Fair,Good dietary habits
20826,Good,100,Good,Good dietary habits
20827,Good,94,Good,Good dietary habits
20828,Good,84,Good,Good dietary habits
20829,Poor,98,Poor,Improve diet quality
20830,Fair,86,Fair,Good dietary habits
20831,Poor,62,Poor,Improve diet quality
20832,Good,100,Good,Good dietary habits
20833,Fair,98,Fair,Good dietary habits
20834,Good,100,Good,Good dietary habits
20835,Fair,87,Fair,Good dietary habits
20836,Fair,99,Fair,Good dietary habits
20837,Good,92,Good,Good dietary habits
20838,Fair,100,Fair,Good dietary habits
20839,Poor,100,Poor,Improve diet quality
20840,Good,97,Good,Good dietary habits
20841,Poor,92,Poor,Improve diet quality
20842,Poor,77,Poor,Improve diet quality
20843,Fair,84,Fair,Good dietary habits
20844,Good,100,Good,Good dietary habits
20845,Fair,57,Fair,Good dietary habits
20846,Fair,99,Fair,Good dietary habits
20847,Poor,95,Poor,Improve diet quality
20848,Good,98,Good,Good dietary habits
20849,Fair,100,Fair,Good dietary habits
20850,Good,98,Good,Good dietary habits
20851,Good,94,Good,Good dietary habits
20852,Good,89,Good,Good dietary habits
20853,Good,97,Good,Good dietary habits
20854,Poor,86,Poor,Improve diet quality
20855,Good,97,Good,Good dietary habits
20856,Fair,74,Fair,Good dietary habits
20857,Fair,78,Fair,Good dietary habits
20858,Good,100,Good,Good dietary habits
20859,Good,95,Good,Good dietary habits
20860,Fair,99,Fair,Good dietary habits
20861,Good,92,Good,Good dietary habits
20862,Good,90,Good,Good dietary habits
20863,Fair,100,Fair,Good dietary habits
20864,Fair,100,Fair,Good dietary habits
20865,Good,95,Good,Good dietary habits
20866,Poor,86,Poor,Improve diet quality
20867,Poor,84,Poor,Improve diet quality
20868,Good,99,Good,Good dietary habits
20869,Good,100,Good,Good dietary habits
20870,Good,98,Good,Good dietary habits
20871,Poor,100,Poor,Improve diet quality
20872,Fair,77,Fair,Good dietary habits
20873,Good,100,Good,Good dietary habits
20874,Good,82,Good,Good dietary habits
20875,Good,99,Good,Good dietary habits
20876,Good,92,Good,Good dietary habits
20877,Fair,100,Fair,Good dietary habits
20878,Fair,95,Fair,Good dietary habits
20879,Fair,100,Fair,Good dietary habits
20880,Good,80,Good,Good dietary habits
20881,Good,76,Good,Good dietary habits
20882,Good,98,Good,Good dietary habits
20883,Good,98,Good,Good dietary habits
20884,Good,63,Good,Good dietary habits
20885,Fair,94,Fair,Good dietary habits
20886,Fair,87,Fair,Good dietary habits
20887,Good,100,Good,Good dietary habits
20888,Good,76,Good,Good dietary habits
20889,Good,74,Good,Good dietary habits
20890,Good,68,Good,Good dietary habits
20891,Poor,95,Poor,Improve diet quality
20892,Fair,95,Fair,Good dietary habits
20893,Good,99,Good,Good dietary habits
20894,Fair,76,Fair,Good dietary habits
20895,Poor,96,Poor,Improve diet quality
20896,Good,100,Good,Good dietary habits
20897,Good,84,Good,Good dietary habits
20898,Good,97,Good,Good dietary habits
20899,Poor,100,Poor,Improve diet quality
20900,Fair,67,Fair,Good dietary habits
20901,Fair,100,Fair,Good dietary habits
20902,Fair,68,Fair,Good dietary habits
20903,Good,92,Good,Good dietary habits
20904,Fair,80,Fair,Good dietary habits
20905,Fair,100,Fair,Good dietary habits
20906,Poor,74,Poor,Improve diet quality
20907,Fair,65,Fair,Good dietary habits
20908,Fair,82,Fair,Good dietary habits
20909,Good,92,Good,Good dietary habits
20910,Fair,98,Fair,Good dietary habits
20911,Fair,92,Fair,Good dietary habits
20912,Good,97,Good,Good dietary habits
20913,Poor,95,Poor,Improve diet quality
20914,Good,100,Good,Good dietary habits
20915,Good,97,Good,Good dietary habits
20916,Poor,70,Poor,Improve diet quality
20917,Fair,72,Fair,Good dietary habits
20918,Fair,92,Fair,Good dietary habits
20919,Good,96,Good,Good dietary habits
20920,Good,100,Good,Good dietary habits
20921,Good,100,Good,Good dietary habits
20922,Good,91,Good,Good dietary habits
20923,Fair,100,Fair,Good dietary habits
20924,Good,100,Good,Good dietary habits
20925,Fair,100,Fair,Good dietary habits
20926,Good,92,Good,Good dietary habits
20927,Fair,100,Fair,Good dietary habits
20928,Good,96,Good,Good dietary habits
20929,Poor,100,Poor,Improve diet quality
20930,Fair,95,Fair,Good dietary habits
20931,Fair,100,Fair,Good dietary habits
20932,Poor,53,Poor,Improve diet quality
20933,Fair,86,Fair,Good dietary habits
20934,Poor,78,Poor,Improve diet quality
20935,Fair,80,Fair,Good dietary habits
20936,Fair,82,Fair,Good dietary habits
20937,Fair,86,Fair,Good dietary habits
20938,Good,92,Good,Good dietary habits
20939,Poor,77,Poor,Improve diet quality
20940,Good,83,Good,Good dietary habits
20941,Fair,88,Fair,Good dietary habits
20942,Fair,81,Fair,Good dietary habits
20943,Good,83,Good,Good dietary habits
20944,Fair,81,Fair,Good dietary habits
20945,Poor,95,Poor,Improve diet quality
20946,Good,100,Good,Good dietary habits
20947,Good,100,Good,Good dietary habits
20948,Fair,100,Fair,Good dietary habits
20949,Fair,83,Fair,Good dietary habits
20950,Fair,91,Fair,Good dietary habits
20951,Poor,79,Poor,Improve diet quality
20952,Good,88,Good,Good dietary habits
20953,Fair,100,Fair,Good dietary habits
20954,Poor,68,Poor,Improve diet quality
20955,Good,88,Good,Good dietary habits
20956,Fair,88,Fair,Good dietary habits
20957,Good,88,Good,Good dietary habits
20958,Good,89,Good,Good dietary habits
20959,Good,100,Good,Good dietary habits
20960,Fair,81,Fair,Good dietary habits
20961,Good,99,Good,Good dietary habits
20962,Fair,98,Fair,Good dietary habits
20963,Fair,100,Fair,Good dietary habits
20964,Good,100,Good,Good dietary habits
20965,Fair,100,Fair,Good dietary habits
20966,Fair,100,Fair,Good dietary habits
20967,Good,100,Good,Good dietary habits
20968,Fair,70,Fair,Good dietary habits
20969,Fair,100,Fair,Good dietary habits
20970,Fair,100,Fair,Good dietary habits
20971,Good,100,Good,Good dietary habits
20972,Good,83,Good,Good dietary habits
20973,Fair,82,Fair,Good dietary habits
20974,Poor,92,Poor,Improve diet quality
20975,Good,94,Good,Good dietary habits
20976,Fair,100,Fair,Good dietary habits
20977,Fair,96,Fair,Good dietary habits
20978,Good,97,Good,Good dietary habits
20979,Good,79,Good,Good dietary habits
20980,Fair,94,Fair,Good dietary habits
20981,Good,91,Good,Good dietary habits
20982,Good,65,Good,Good dietary habits
20983,Fair,86,Fair,Good dietary habits
20984,Good,93,Good,Good dietary habits
20985,Poor,64,Poor,Improve diet quality
20986,Good,93,Good,Good dietary habits
20987,Fair,84,Fair,Good dietary habits
20988,Fair,80,Fair,Good dietary habits
20989,Good,89,Good,Good dietary habits
20990,Fair,100,Fair,Good dietary habits
20991,Good,77,Good,Good dietary habits
20992,Good,74,Good,Good dietary habits
20993,Fair,97,Fair,Good dietary habits
20994,Poor,85,Poor,Improve diet quality
20995,Poor,100,Poor,Improve diet quality
20996,Good,99,Good,Good dietary habits
20997,Good,100,Good,Good dietary habits
20998,Good,86,Good,Good dietary habits
20999,Poor,92,Poor,Improve diet quality
21000,Fair,100,Fair,Good dietary habits
21001,Good,100,Good,Good dietary habits
21002,Poor,70,Poor,Improve diet quality
21003,Good,54,Good,Good dietary habits
21004,Poor,100,Poor,Improve diet quality
21005,Good,92,Good,Good dietary habits
21006,Good,100,Good,Good dietary habits
21007,Fair,61,Fair,Good dietary habits
21008,Poor,100,Poor,Improve diet quality
21009,Poor,99,Poor,Improve diet quality
21010,Good,87,Good,Good dietary habits
21011,Fair,92,Fair,Good dietary habits
21012,Fair,100,Fair,Good dietary habits
21013,Poor,90,Poor,Improve diet quality
21014,Good,75,Good,Good dietary habits
21015,Fair,99,Fair,Good dietary habits
21016,Good,100,Good,Good dietary habits
21017,Fair,98,Fair,Good dietary habits
21018,Poor,100,Poor,Improve diet quality
21019,Fair,81,Fair,Good dietary habits
21020,Fair,100,Fair,Good dietary habits
21021,Good,100,Good,Good dietary habits
21022,Fair,91,Fair,Good dietary habits
21023,Fair,71,Fair,Good dietary habits
21024,Good,85,Good,Good dietary habits
21025,Good,88,Good,Good dietary habits
21026,Good,100,Good,Good dietary habits
21027,Good,100,Good,Good dietary habits
21028,Fair,93,Fair,Good dietary habits
21029,Poor,85,Poor,Improve diet quality
21030,Good,82,Good,Good dietary habits
21031,Good,100,Good,Good dietary habits
21032,Poor,97,Poor,Improve diet quality
21033,Poor,90,Poor,Improve diet quality
21034,Good,87,Good,Good dietary habits
21035,Good,99,Good,Good dietary habits
21036,Fair,81,Fair,Good dietary habits
21037,Good,91,Good,Good dietary habits
21038,Good,88,Good,Good dietary habits
21039,Poor,93,Poor,Improve diet quality
21040,Fair,84,Fair,Good dietary habits
21041,Good,70,Good,Good dietary habits
21042,Good,100,Good,Good dietary habits
21043,Good,67,Good,Good dietary habits
21044,Poor,67,Poor,Improve diet quality
21045,Good,88,Good,Good dietary habits
21046,Fair,96,Fair,Good dietary habits
21047,Poor,58,Poor,Improve diet quality
21048,Poor,100,Poor,Improve diet quality
21049,Fair,93,Fair,Good dietary habits
21050,Fair,100,Fair,Good dietary habits
21051,Fair,72,Fair,Good dietary habits
21052,Fair,100,Fair,Good dietary habits
21053,Fair,98,Fair,Good dietary habits
21054,Fair,72,Fair,Good dietary habits
21055,Good,83,Good,Good dietary habits
21056,Good,100,Good,Good dietary habits
21057,Good,88,Good,Good dietary habits
21058,Fair,98,Fair,Good dietary habits
21059,Good,83,Good,Good dietary habits
21060,Good,88,Good,Good dietary habits
21061,Good,69,Good,Good dietary habits
21062,Good,66,Good,Good dietary habits
21063,Good,93,Good,Good dietary habits
21064,Good,100,Good,Good dietary habits
21065,Good,92,Good,Good dietary habits
21066,Good,100,Good,Good dietary habits
21067,Fair,60,Fair,Good dietary habits
21068,Poor,99,Poor,Improve diet quality
21069,Good,100,Good,Good dietary habits
21070,Fair,100,Fair,Good dietary habits
21071,Good,57,Good,Good dietary habits
21072,Good,74,Good,Good dietary habits
21073,Good,94,Good,Good dietary habits
21074,Poor,91,Poor,Improve diet quality
21075,Poor,95,Poor,Improve diet quality
21076,Good,94,Good,Good dietary habits
21077,Poor,100,Poor,Improve diet quality
21078,Poor,100,Poor,Improve diet quality
21079,Good,91,Good,Good dietary habits
21080,Poor,72,Poor,Improve diet quality
21081,Poor,95,Poor,Improve diet quality
21082,Fair,100,Fair,Good dietary habits
21083,Good,66,Good,Good dietary habits
21084,Fair,70,Fair,Good dietary habits
21085,Good,100,Good,Good dietary habits
21086,Good,93,Good,Good dietary habits
21087,Fair,100,Fair,Good dietary habits
21088,Poor,91,Poor,Improve diet quality
21089,Good,92,Good,Good dietary habits
21090,Poor,88,Poor,Improve diet quality
21091,Good,97,Good,Good dietary habits
21092,Fair,100,Fair,Good dietary habits
21093,Fair,93,Fair,Good dietary habits
21094,Good,100,Good,Good dietary habits
21095,Good,94,Good,Good dietary habits
21096,Fair,100,Fair,Good dietary habits
21097,Good,93,Good,Good dietary habits
21098,Good,84,Good,Good dietary habits
21099,Poor,98,Poor,Improve diet quality
21100,Fair,91,Fair,Good dietary habits
21101,Poor,99,Poor,Improve diet quality
21102,Good,63,Good,Good dietary habits
21103,Fair,82,Fair,Good dietary habits
21104,Good,82,Good,Good dietary habits
21105,Good,94,Good,Good dietary habits
21106,Poor,97,Poor,Improve diet quality
21107,Good,88,Good,Good dietary habits
21108,Fair,53,Fair,Good dietary habits
21109,Good,92,Good,Good dietary habits
21110,Good,98,Good,Good dietary habits
21111,Fair,98,Fair,Good dietary habits
21112,Good,74,Good,Good dietary habits
21113,Good,88,Good,Good dietary habits
21114,Good,85,Good,Good dietary habits
21115,Poor,87,Poor,Improve diet quality
21116,Poor,83,Poor,Improve diet quality
21117,Good,53,Good,Good dietary habits
21118,Good,99,Good,Good dietary habits
21119,Good,92,Good,Good dietary habits
21120,Fair,81,Fair,Good dietary habits
21121,Poor,99,Poor,Improve diet quality
21122,Poor,80,Poor,Improve diet quality
21123,Good,93,Good,Good dietary habits
21124,Good,97,Good,Good dietary habits
21125,Good,100,Good,Good dietary habits
21126,Good,97,Good,Good dietary habits
21127,Good,99,Good,Good dietary habits
21128,Fair,84,Fair,Good dietary habits
21129,Good,89,Good,Good dietary habits
21130,Poor,96,Poor,Improve diet quality
21131,Good,92,Good,Good dietary habits
21132,Poor,86,Poor,Improve diet quality
21133,Good,69,Good,Good dietary habits
21134,Good,98,Good,Good dietary habits
21135,Good,97,Good,Good dietary habits
21136,Good,100,Good,Good dietary habits
21137,Good,85,Good,Good dietary habits
21138,Good,100,Good,Good dietary habits
21139,Fair,95,Fair,Good dietary habits
21140,Fair,92,Fair,Good dietary habits
21141,Fair,100,Fair,Good dietary habits
21142,Poor,91,Poor,Improve diet quality
21143,Poor,77,Poor,Improve diet quality
21144,Poor,95,Poor,Improve diet quality
21145,Good,92,Good,Good dietary habits
21146,Poor,93,Poor,Improve diet quality
21147,Good,92,Good,Good dietary habits
21148,Good,99,Good,Good dietary habits
21149,Fair,71,Fair,Good dietary habits
21150,Poor,86,Poor,Improve diet quality
21151,Good,87,Good,Good dietary habits
21152,Good,95,Good,Good dietary habits
21153,Fair,100,Fair,Good dietary habits
21154,Fair,79,Fair,Good dietary habits
21155,Poor,81,Poor,Improve diet quality
21156,Good,79,Good,Good dietary habits
21157,Good,100,Good,Good dietary habits
21158,Good,89,Good,Good dietary habits
21159,Fair,64,Fair,Good dietary habits
21160,Good,100,Good,Good dietary habits
21161,Good,100,Good,Good dietary habits
21162,Poor,100,Poor,Improve diet quality
21163,Poor,76,Poor,Improve diet quality
